ON_mean,ON_std,OFF_mean,OFF_std,size_bin,cell_type
9.03703703703704,14.1655704913596,40.9537037037037,17.330183563531,154.206815662458,EW3o
10.5462962962963,21.1508762915685,39.8055555555556,18.5260702194982,170.034026587053,EW3o
10.5462962962963,21.1508762915685,39.8055555555556,18.5260702194982,187.485683257289,EW3o
7.87962962962963,21.4414217789128,42.9351851851852,19.0873257185605,206.728512710108,EW3o
7.87962962962963,21.4414217789128,42.9351851851852,19.0873257185605,227.946354222072,EW3o
9.23148148148148,25.0534074590392,42.1666666666667,19.9851941724646,251.341915645649,EW3o
9.0462962962963,25.1208575603601,45.2222222222222,19.9617255294003,277.138710009285,EW3o
9.77777777777778,27.2838729329658,45.8148148148148,19.9609331021534,305.58319088287,EW3o
9.77777777777778,27.2838729329658,45.8148148148148,19.9609331021534,336.947106909128,EW3o
10.1296296296296,28.2755572420011,46.8148148148148,20.4602331847735,371.530097995308,EW3o
9.92592592592593,28.3452623308541,46.8888888888889,20.7707393010242,409.662557968275,EW3o
10.3981481481481,29.7616917320418,47.4444444444444,20.2367926751691,451.708791041821,EW3o
9.7037037037037,27.9601064735517,47.5925925925926,20.9934449278405,498.070492251979,EW3o
9.93518518518519,26.6717370758257,48.1203703703704,21.8965810652184,549.190585111197,EW3o
9.01851851851852,23.9243156242017,48.0185185185185,21.389037697895,605.557453144988,EW3o
8.76851851851852,23.1751250213043,48.6018518518519,21.0114790789801,667.709605737682,EW3o
9.22222222222222,22.4180993965937,48.4722222222222,23.0489364661848,736.240822863135,EW3o
8.74074074074074,20.9173906101663,48.8518518518518,21.880228652009,811.805827851363,EW3o
8.75925925925926,20.6259866954406,48.287037037037,21.4357126364991,895.126542386727,EW3o
8.97222222222222,20.4563390066638,47.8148148148148,21.2550148403664,986.998983495745,EW3o
8.84259259259259,17.384262341569,46.0277777777778,20.8771622300009,1088.30086841594,EW3o
9.07407407407407,16.383503116938,45.4259259259259,20.2377125119429,1200,EW3o
0.170495495495496,0.537678838587657,0.659684684684685,1.93400241680949,10,F-mini OFF
0.170495495495496,0.537678838587657,0.659684684684685,1.93400241680949,11.026362606387,F-mini OFF
0.167117117117117,0.53795778334257,0.661936936936937,1.93705656342574,12.1580672327529,F-mini OFF
0.167117117117117,0.53795778334257,0.661936936936937,1.93705656342574,13.4059257901165,F-mini OFF
0.167117117117117,0.53795778334257,0.661936936936937,1.93705656342574,14.7818598836139,F-mini OFF
0.158108108108108,0.52933175789682,0.69009009009009,1.94791368491735,16.2990147073531,F-mini OFF
0.158108108108108,0.52933175789682,0.69009009009009,1.94791368491735,17.971884629011,F-mini OFF
0.171621621621622,0.537934842190379,0.711486486486486,2.00032897917544,19.8164516639627,F-mini OFF
0.171621621621622,0.537934842190379,0.711486486486486,2.00032897917544,21.8503381618793,F-mini OFF
