file_name,dataset_number,dataset_name,source_id,cell_unid,retina_id,animal_id,side,fr_per_current_mean,fr_per_current_sem,inj_current,n_epochs_per_current,stim_time_s,cell_name,cell_type,cc_quality,extra_mp,orientation,feeding_condition,cell_number,x,y,quadrant
021026B,35,MultiPulse_Whole_cell_CC,3,11110,1,4277,Right,53.3333333333333,2.16024689946929,93,3,0.5,021026Bc5,ON DS sustained - dorsonasal,high,F,ventral down,HFD,5,823,474,DT
021026B,35,MultiPulse_Whole_cell_CC,3,11110,1,4277,Right,73.3333333333333,2.16024689946929,125,3,0.5,021026Bc5,ON DS sustained - dorsonasal,high,F,ventral down,HFD,5,823,474,DT
021026B,35,MultiPulse_Whole_cell_CC,3,11110,1,4277,Right,98,3.74165738677394,167,3,0.5,021026Bc5,ON DS sustained - dorsonasal,high,F,ventral down,HFD,5,823,474,DT
021026B,35,MultiPulse_Whole_cell_CC,3,11110,1,4277,Right,127.333333333333,1.63299316185545,224,3,0.5,021026Bc5,ON DS sustained - dorsonasal,high,F,ventral down,HFD,5,823,474,DT
021026B,35,MultiPulse_Whole_cell_CC,3,11110,1,4277,Right,155.333333333333,2.16024689946929,300,3,0.5,021026Bc5,ON DS sustained - dorsonasal,high,F,ventral down,HFD,5,823,474,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,0,0,-500,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,0,0,-360,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,0,0,-259,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,0,0,-186,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,0,0,-134,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,0,0,-97,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,0.666666666666667,0.816496580927726,-69,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,0.666666666666667,0.816496580927726,-50,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,0.666666666666667,0.816496580927726,-36,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,4.66666666666667,2.94392028877595,-26,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,6.66666666666667,1.63299316185545,-19,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,3.33333333333333,0.816496580927726,-13,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,3.33333333333333,0.816496580927726,-10,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,6.66666666666667,0.816496580927726,-7,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,6,2.82842712474619,-5,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,6.66666666666667,1.63299316185545,5,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,4.66666666666667,0.816496580927726,7,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,6,2.44948974278318,10,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,6.66666666666667,2.94392028877595,13,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,9.33333333333333,3.55902608401044,19,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,4.66666666666667,2.16024689946929,26,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,10,1.41421356237309,36,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,9.33333333333333,0.816496580927726,50,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,13.3333333333333,2.94392028877595,69,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,20.6666666666667,4.32049379893857,97,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,32,4.24264068711928,134,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,38,3.74165738677394,186,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,62,4.24264068711928,259,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,90.6666666666667,4.32049379893857,360,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,36,MultiPulse_Whole_cell_CC,4,11113,1,4277,Right,117.333333333333,3.2659863237109,500,3,0.5,021026Bc8,ON alpha,high,F,ventral down,HFD,8,688,281,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,0,0,-500,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,0,0,-360,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,0,0,-259,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,0,0,-186,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,2,1.41421356237309,-134,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,2.66666666666667,2.16024689946929,-97,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,9.33333333333333,4.08248290463863,-69,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,6.66666666666667,2.94392028877595,-50,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,9.33333333333333,1.63299316185545,-36,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,14,1.41421356237309,-26,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,10,1.41421356237309,-19,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,13.3333333333333,2.16024689946929,-13,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,12,1.41421356237309,-10,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,17.3333333333333,1.63299316185545,-7,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,12,1.41421356237309,-5,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,17.3333333333333,2.94392028877595,5,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,16,1.41421356237309,7,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,16,1.41421356237309,10,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,20,2.44948974278318,13,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,18,2.82842712474619,19,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,15.3333333333333,0.816496580927726,26,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,18,1.41421356237309,36,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,22,1.41421356237309,50,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,24,1.41421356237309,69,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,30,2.82842712474619,97,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,38,2.44948974278318,134,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,46,2.44948974278318,186,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,54,1.41421356237309,259,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,70.6666666666667,2.16024689946929,360,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,37,MultiPulse_Whole_cell_CC,6,11109,1,4277,Right,93.3333333333333,4.08248290463863,500,3,0.5,021026Bc4,OFF transient alpha,high,F,ventral down,HFD,4,841,457,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,0,0,-500,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,0,0,-360,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,4.66666666666667,0.816496580927726,-259,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,14.6666666666667,2.16024689946929,-186,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,17.3333333333333,4.32049379893857,-134,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,26.6666666666667,4.96655480858378,-97,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,38,1.41421356237309,-69,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,46,1.41421356237309,-50,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,48,1.41421356237309,-36,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,46.6666666666667,3.55902608401044,-26,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,47.3333333333333,4.96655480858378,-19,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,39.3333333333333,14.4452991200136,-13,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,53.3333333333333,5.8878405775519,-10,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,47.3333333333333,5.35412613473634,-7,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,48,8.48528137423857,-5,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,54.6666666666667,2.16024689946929,5,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,55.3333333333333,5.71547606649408,7,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,50.6666666666667,11.7756811551038,10,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,49.3333333333333,9.41629792788369,13,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,41.3333333333333,20.8486610281492,19,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,42,25.8069758011279,26,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,65.3333333333333,5.8878405775519,36,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,42.6666666666667,26.1661358757205,50,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,64.6666666666667,7.25718035235908,69,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,49.3333333333333,3.55902608401044,97,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,70,9.89949493661167,134,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,40.6666666666667,7.11805216802088,186,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,10.6666666666667,1.63299316185545,259,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,4,1.41421356237309,360,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021026B,38,MultiPulse_Whole_cell_CC,10,11102,1,4277,Right,5.33333333333333,1.63299316185545,500,3,0.5,021026Bc1,OFF sustained alpha,high,F,ventral down,HFD,1,860,610,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,0,0,-500,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,0,0,-360,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,0,0,-259,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,0,0,-186,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,0,0,-134,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,0,0,-97,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,0,0,-69,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,0.666666666666667,0.816496580927726,-50,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,0.666666666666667,0.816496580927726,-36,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,2.66666666666667,2.16024689946929,-26,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,3.33333333333333,2.16024689946929,-19,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,4,2.44948974278318,-13,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,4,2.82842712474619,-10,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,6.66666666666667,3.55902608401044,-7,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,10,3.74165738677394,-5,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,11.3333333333333,2.16024689946929,5,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,12.6666666666667,4.08248290463863,7,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,13.3333333333333,2.94392028877595,10,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,15.3333333333333,3.2659863237109,13,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,12,7.48331477354788,19,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,19.3333333333333,3.55902608401044,26,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,26.6666666666667,1.63299316185545,36,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,28.6666666666667,5.35412613473634,50,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,40,2.82842712474619,69,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,50,5.09901951359278,97,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,68,1.41421356237309,134,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,88.6666666666667,0.816496580927726,186,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,117.333333333333,0.816496580927726,259,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,142.666666666667,2.16024689946929,360,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,39,MultiPulse_Whole_cell_CC,4,11133,1,4278,Left,101.333333333333,51.9679388341183,500,3,0.5,021726Bc5,ON transient medium RF,high,F,ventral down,HFD,5,-1172,646,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-500,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-360,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-259,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-186,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-134,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-97,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-69,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-50,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-36,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-26,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-19,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0,0,-13,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0.666666666666667,0.816496580927726,-10,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,0.666666666666667,0.816496580927726,-7,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,1.33333333333333,0.816496580927726,-5,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,4,4.89897948556636,5,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,2.66666666666667,3.2659863237109,7,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
021726B,40,MultiPulse_Whole_cell_CC,5,11134,1,4278,Left,3.33333333333333,4.08248290463863,10,3,0.5,021726Bc6,ON alpha,high,F,ventral down,HFD,6,-1131,633,DT
