spot_size,on_spikes,off_spikes,cell_type,cell_id,dataset_name,cell_new_id
198,50.5,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
261,53.5,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
323,46,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
386,41.5,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
448,37.5,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
511,36.5,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
574,33,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
636,33.5,0.5,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
699,32,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
762,30.5,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
824,26.5,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
887,29,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
949,26.5,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
1012,27,0.5,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
1075,29.5,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
1137,27.5,0.5,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
1200,27.5,0,ON transient MeRF,"110315Ac2",SpotsMultiSize,3274
30,15.25,0,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
42,18.6666666666667,1,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
59,30.5,0.25,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
82,43.6666666666667,0,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
115,53,0.25,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
160,56,0,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
224,54.5,0,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
314,39.6666666666667,0,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
439,31.6666666666667,0,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
614,30.6666666666667,0.333333333333333,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
858,28.25,0,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
1200,27.5,0,ON transient MeRF,"111417Bc1",SpotsMultiSize,3275
30,1,0,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
42,6,0.5,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
59,13,0,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
82,22,0,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
115,32,0,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
160,41,0,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
224,49.6666666666667,0,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
314,50,0,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
439,44.5,0,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
614,44.3333333333333,0,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
858,41.5,0,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
1200,41.3333333333333,0,ON transient MeRF,"111616Ac12",SpotsMultiSize,3276
10,4.33333333333333,1,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
73,46.6666666666667,0,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
135,85,0.333333333333333,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
198,94.3333333333333,0.333333333333333,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
261,87.3333333333333,0.333333333333333,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
323,70.6666666666667,1.33333333333333,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
386,59.6666666666667,0,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
448,57.3333333333333,0,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
511,52.6666666666667,0,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
574,53.6666666666667,0.333333333333333,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
636,46.6666666666667,0.333333333333333,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
699,42.3333333333333,0.333333333333333,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
762,38,0,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
824,38.6666666666667,0,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
887,37.6666666666667,0,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
949,35.6666666666667,1.33333333333333,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
1012,33,0.333333333333333,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
1075,30.3333333333333,0,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
1137,29.3333333333333,2.33333333333333,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
1200,28,0,ON transient MeRF,"111715Ac1",SpotsMultiSize,3277
10,0.666666666666667,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
73,55.3333333333333,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
135,75.6666666666667,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
198,66.3333333333333,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
261,54.3333333333333,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
323,43.6666666666667,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
386,39.6666666666667,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
448,34.6666666666667,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
511,34,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
574,30,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
636,29.3333333333333,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
699,26.3333333333333,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
762,27,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
824,24.3333333333333,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
887,25.6666666666667,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
949,22.6666666666667,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
1012,22.3333333333333,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
1075,21.6666666666667,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
1137,18.6666666666667,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
1200,19.3333333333333,0,ON transient MeRF,"111715Ac3",SpotsMultiSize,3278
30,15,0,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
42,27.6666666666667,0,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
59,38.3333333333333,0,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
82,46.3333333333333,0,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
115,57.6666666666667,2.66666666666667,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
160,62.6666666666667,0.333333333333333,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
224,77.6666666666667,0,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
314,82,4,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
439,70,2.66666666666667,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
614,55.3333333333333,3.33333333333333,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
858,49.6666666666667,2,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
1200,53.6666666666667,3.66666666666667,ON transient MeRF,"112216Ac9",SpotsMultiSize,3279
30,0,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
42,0,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
59,0,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
82,4,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
115,17.3333333333333,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
160,32,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
224,40.5,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
314,49,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
439,39.6666666666667,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
614,32.5,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
858,31.5,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
1200,28,0,ON transient MeRF,"121218Bc14",SpotsMultiSize,3280
10,0,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
73,24.4,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
135,39.6,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
198,42.4,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
261,46,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
323,42.8,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
386,38,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
448,32.4,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
511,28.4,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
574,26.2,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
636,26.8,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
699,25.8,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
762,23.6,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
824,24,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
887,25.2,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
949,22.2,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
1012,22,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
1075,21.2,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
1137,22.4,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
1200,21.6,0,ON transient MeRF,"121715Ac4",SpotsMultiSize,3281
10,0,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
73,13.5,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
135,28,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
198,41,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
261,43.5,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
323,44,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
386,41,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
448,38,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
511,37,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
574,36,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
636,36.5,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
699,37,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
762,37,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
824,35.5,0.5,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
887,34,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
949,32.5,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
1012,33,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
1075,33.5,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
1137,32.5,2.5,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
1200,28,0,ON transient MeRF,"121715Ac6",SpotsMultiSize,3282
10,0,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
73,22.5,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
135,32,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
198,53.5,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
261,56.5,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
323,52,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
386,48.5,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
448,43.5,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
511,45,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
574,43,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
636,42.5,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
699,42,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
762,43,1,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
824,42,0.5,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
887,39.5,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
949,41.5,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
1012,39,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
1075,39.5,0.5,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
1137,39,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
1200,40.5,0,ON transient MeRF,"121715Ac8",SpotsMultiSize,3283
30,2.66666666666667,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
42,4,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
59,13.6666666666667,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
82,24,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
115,30,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
160,34.6666666666667,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
224,30,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
314,24.6666666666667,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
439,18,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
614,13.6666666666667,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
858,12.3333333333333,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
1200,11,0,ON transient SmRF,"011117Ac1",SpotsMultiSize,331
50,0,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
67,4,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
89,8.66666666666667,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
119,15.6666666666667,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
159,27.5,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
212,43.3333333333333,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
283,36.3333333333333,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
378,21.3333333333333,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
504,8,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
673,3,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
899,1.33333333333333,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
1200,1,0,ON transient SmRF,"011117Ac22",SpotsMultiSize,332
10,2.5,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
73,21,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
135,43.5,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
198,57.5,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
261,57,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
323,52.5,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
386,44.5,1,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
448,38,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
511,34,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
574,32.5,0.5,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
636,30,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
699,29,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
762,24,2,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
824,23.5,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
887,24,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
949,20.5,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
1012,19.5,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
1075,19,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
1137,18,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
1200,16.5,0,ON transient SmRF,"011916Ac3",SpotsMultiSize,333
30,3,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
42,9.5,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
59,21.5,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
82,25,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
115,30.5,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
160,32.5,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
224,26.5,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
314,16.5,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
439,13,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
614,9.5,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
858,8.5,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
1200,7.5,0,ON transient SmRF,"012920Ac12",SpotsMultiSize,334
10,2.5,2,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
73,22.75,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
135,32.25,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
198,33,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
261,25.5,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
323,20.75,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
386,18,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
448,14,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
511,14,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
574,12.25,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
636,11,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
699,10.5,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
762,8.5,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
824,8.75,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
887,7.25,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
949,8,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
1012,7.5,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
1075,5,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
1137,5.5,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
1200,4.5,0,ON transient SmRF,"021715Ac13",SpotsMultiSize,335
30,0,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
42,0,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
59,5.33333333333333,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
82,16,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
115,24.3333333333333,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
160,25.3333333333333,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
224,28,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
314,29.3333333333333,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
439,17.3333333333333,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
614,7.66666666666667,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
858,4.66666666666667,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
1200,5.33333333333333,0,ON transient SmRF,"030117Bc17",SpotsMultiSize,336
10,0,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
73,21,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
135,30,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
198,36.3333333333333,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
261,34,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
323,28.3333333333333,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
386,25.3333333333333,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
448,19.6666666666667,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
511,16.3333333333333,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
574,15,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
636,15,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
699,14.3333333333333,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
762,13,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
824,13,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
887,13.6666666666667,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
949,13,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
1012,13,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
1075,13.3333333333333,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
1137,13,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
1200,13,0,ON transient SmRF,"030315Ac4",SpotsMultiSize,337
30,0,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
42,1.33333333333333,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
59,9,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
82,18.6666666666667,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
115,21,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
160,21,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
224,19.6666666666667,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
314,16.6666666666667,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
439,14,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
614,12.6666666666667,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
858,12.3333333333333,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
1200,11.3333333333333,0,ON transient SmRF,"031519Bc4",SpotsMultiSize,338
30,3.5,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
42,8,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
59,16.5,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
82,27,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
115,28.5,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
160,34.5,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
224,22,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
314,11.5,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
439,7,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
614,6,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
858,4.5,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
1200,3,0,ON transient SmRF,"032318Ac3",SpotsMultiSize ca,339
30,0,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
42,0,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
59,1.5,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
82,5,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
115,7.5,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
160,13.5,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
224,21.5,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
314,18,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
439,10,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
614,5.5,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
858,5.5,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
1200,6,0,ON transient SmRF,"032318Ac9",SpotsMultiSize,3310
16,0,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
22,0,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
30,0.75,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
40,9.2,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
55,13.75,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
75,20.25,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
102,32,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
139,40.5,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
189,39.6,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
257,31.75,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
350,24,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
476,18.25,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
648,14.4,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
882,10.25,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
1200,8.75,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_fromDark,3311
16,0,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_mean1000_ON,3312
22,0,0,ON transient SmRF,"032417Ac25",SpotsMultiSize_mean1000_ON,3312
